2026-04-27 12:11:03 | Lux: 30.00 lx | Light: 3.00%
2026-04-27 12:35:29 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:30 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:31 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:32 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:33 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:35 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:36 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:37 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:38 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:40 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:41 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:42 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:43 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:44 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:46 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:47 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:48 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:49 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:51 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:52 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:53 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:54 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:55 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:57 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:58 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:35:59 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:00 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:02 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:03 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:04 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:05 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:06 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:08 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:09 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:10 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:11 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:13 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:14 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:15 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:16 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:18 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:19 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:20 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:21 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:22 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:24 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:25 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:26 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:27 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:29 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:30 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:31 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:32 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:33 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:35 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:36 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:37 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:38 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:40 | Lux: 31.67 lx | Light: 3.17%
2026-04-27 12:36:41 | Lux: 92.50 lx | Light: 9.25%
2026-04-27 12:36:42 | Lux: 146.67 lx | Light: 14.67%
2026-04-27 12:36:43 | Lux: 142.50 lx | Light: 14.25%
2026-04-27 12:36:44 | Lux: 106.67 lx | Light: 10.67%
2026-04-27 12:36:46 | Lux: 39.17 lx | Light: 3.92%
2026-04-27 12:36:47 | Lux: 145.00 lx | Light: 14.50%
2026-04-27 12:36:48 | Lux: 111.67 lx | Light: 11.17%
2026-04-27 12:36:49 | Lux: 110.83 lx | Light: 11.08%
2026-04-27 12:36:51 | Lux: 106.67 lx | Light: 10.67%
2026-04-27 12:36:52 | Lux: 103.33 lx | Light: 10.33%
2026-04-27 12:36:53 | Lux: 100.83 lx | Light: 10.08%
2026-04-27 12:36:54 | Lux: 100.00 lx | Light: 10.00%
2026-04-27 12:36:55 | Lux: 101.67 lx | Light: 10.17%
2026-04-27 12:36:57 | Lux: 100.83 lx | Light: 10.08%
2026-04-27 12:36:58 | Lux: 100.00 lx | Light: 10.00%
2026-04-27 12:36:59 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:37:00 | Lux: 44.17 lx | Light: 4.42%
2026-04-27 12:37:02 | Lux: 44.17 lx | Light: 4.42%
2026-04-27 12:37:03 | Lux: 43.33 lx | Light: 4.33%
2026-04-27 12:37:04 | Lux: 42.50 lx | Light: 4.25%
2026-04-27 12:37:05 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:37:06 | Lux: 91.67 lx | Light: 9.17%
2026-04-27 12:37:08 | Lux: 91.67 lx | Light: 9.17%
2026-04-27 12:37:09 | Lux: 90.83 lx | Light: 9.08%
2026-04-27 12:37:10 | Lux: 90.83 lx | Light: 9.08%
2026-04-27 12:37:11 | Lux: 90.83 lx | Light: 9.08%
2026-04-27 12:37:13 | Lux: 90.00 lx | Light: 9.00%
2026-04-27 12:37:14 | Lux: 90.00 lx | Light: 9.00%
2026-04-27 12:37:15 | Lux: 85.00 lx | Light: 8.50%
2026-04-27 12:37:16 | Lux: 88.33 lx | Light: 8.83%
2026-04-27 12:37:17 | Lux: 81.67 lx | Light: 8.17%
2026-04-27 12:37:19 | Lux: 79.17 lx | Light: 7.92%
2026-04-27 12:37:20 | Lux: 79.17 lx | Light: 7.92%
2026-04-27 12:37:21 | Lux: 61.67 lx | Light: 6.17%
2026-04-27 12:37:22 | Lux: 70.00 lx | Light: 7.00%
2026-04-27 12:37:24 | Lux: 79.17 lx | Light: 7.92%
2026-04-27 12:37:25 | Lux: 85.00 lx | Light: 8.50%
2026-04-27 12:37:26 | Lux: 83.33 lx | Light: 8.33%
2026-04-27 12:37:27 | Lux: 83.33 lx | Light: 8.33%
2026-04-27 12:37:29 | Lux: 83.33 lx | Light: 8.33%
2026-04-27 12:37:30 | Lux: 81.67 lx | Light: 8.17%
2026-04-27 12:37:31 | Lux: 81.67 lx | Light: 8.17%
2026-04-27 12:37:32 | Lux: 82.50 lx | Light: 8.25%
2026-04-27 12:37:33 | Lux: 81.67 lx | Light: 8.17%
2026-04-27 12:37:35 | Lux: 81.67 lx | Light: 8.17%
2026-04-27 12:37:36 | Lux: 70.00 lx | Light: 7.00%
2026-04-27 12:37:37 | Lux: 77.50 lx | Light: 7.75%
2026-04-27 12:37:38 | Lux: 75.00 lx | Light: 7.50%
2026-04-27 12:37:40 | Lux: 80.83 lx | Light: 8.08%
2026-04-27 12:37:41 | Lux: 69.17 lx | Light: 6.92%
2026-04-27 12:37:42 | Lux: 53.33 lx | Light: 5.33%
2026-04-27 12:37:43 | Lux: 51.67 lx | Light: 5.17%
2026-04-27 12:37:44 | Lux: 51.67 lx | Light: 5.17%
2026-04-27 12:37:46 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:37:47 | Lux: 77.50 lx | Light: 7.75%
2026-04-27 12:37:48 | Lux: 75.83 lx | Light: 7.58%
2026-04-27 12:37:49 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:37:51 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:37:52 | Lux: 64.17 lx | Light: 6.42%
2026-04-27 12:37:53 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:37:54 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:37:55 | Lux: 77.50 lx | Light: 7.75%
2026-04-27 12:37:57 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:37:58 | Lux: 79.17 lx | Light: 7.92%
2026-04-27 12:37:59 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:00 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:02 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:03 | Lux: 77.50 lx | Light: 7.75%
2026-04-27 12:38:04 | Lux: 77.50 lx | Light: 7.75%
2026-04-27 12:38:05 | Lux: 76.67 lx | Light: 7.67%
2026-04-27 12:38:06 | Lux: 77.50 lx | Light: 7.75%
2026-04-27 12:38:08 | Lux: 77.50 lx | Light: 7.75%
2026-04-27 12:38:09 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:10 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:11 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:13 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:14 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:15 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:16 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:17 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:19 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:20 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:21 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:22 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:24 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:25 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:26 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:27 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:28 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:30 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:31 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:32 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:33 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:35 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:36 | Lux: 78.33 lx | Light: 7.83%
2026-04-27 12:38:37 | Lux: 76.67 lx | Light: 7.67%
2026-04-27 12:38:38 | Lux: 77.50 lx | Light: 7.75%
2026-04-27 12:38:40 | Lux: 75.00 lx | Light: 7.50%
2026-04-27 12:38:41 | Lux: 75.00 lx | Light: 7.50%
2026-04-27 12:38:42 | Lux: 75.00 lx | Light: 7.50%
2026-04-27 12:38:43 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:38:44 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:38:46 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:38:47 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:38:48 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:38:49 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:38:51 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:38:52 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:38:53 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:38:54 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:38:55 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:38:57 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:38:58 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:38:59 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:39:00 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:39:02 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:39:03 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:04 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:05 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:06 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:08 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:09 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:10 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:11 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:39:13 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:14 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:15 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:16 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:39:17 | Lux: 75.00 lx | Light: 7.50%
2026-04-27 12:39:19 | Lux: 75.00 lx | Light: 7.50%
2026-04-27 12:39:20 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:21 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:22 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:24 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:25 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:26 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:27 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:28 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:30 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:31 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:32 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:33 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:35 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:36 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:39:37 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:39:38 | Lux: 66.67 lx | Light: 6.67%
2026-04-27 12:39:39 | Lux: 65.83 lx | Light: 6.58%
2026-04-27 12:39:41 | Lux: 65.83 lx | Light: 6.58%
2026-04-27 12:39:42 | Lux: 67.50 lx | Light: 6.75%
2026-04-27 12:39:43 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:39:44 | Lux: 70.83 lx | Light: 7.08%
2026-04-27 12:39:46 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:39:47 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:39:48 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:39:49 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:39:51 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:39:52 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:39:53 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:39:54 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:39:55 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:39:57 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:39:58 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:39:59 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:00 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:02 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:03 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:04 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:05 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:06 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:08 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:09 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:10 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:11 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:13 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:14 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:15 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:16 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:17 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:19 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:40:20 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:40:21 | Lux: 75.83 lx | Light: 7.58%
2026-04-27 12:40:22 | Lux: 30.00 lx | Light: 3.00%
2026-04-27 12:40:24 | Lux: 27.50 lx | Light: 2.75%
2026-04-27 12:40:25 | Lux: 26.67 lx | Light: 2.67%
2026-04-27 12:40:26 | Lux: 27.50 lx | Light: 2.75%
2026-04-27 12:40:27 | Lux: 27.50 lx | Light: 2.75%
2026-04-27 12:40:28 | Lux: 69.17 lx | Light: 6.92%
2026-04-27 12:40:30 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:31 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:32 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:33 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:35 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:36 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:37 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:38 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:39 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:41 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:42 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:40:43 | Lux: 75.00 lx | Light: 7.50%
2026-04-27 12:40:44 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:46 | Lux: 70.00 lx | Light: 7.00%
2026-04-27 12:40:47 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:48 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:40:49 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:40:50 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:40:52 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:40:53 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:40:54 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:40:55 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:40:57 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:40:58 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:40:59 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:41:00 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:41:02 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:41:03 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:41:04 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:05 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:06 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:08 | Lux: 70.83 lx | Light: 7.08%
2026-04-27 12:41:09 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:10 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:11 | Lux: 70.83 lx | Light: 7.08%
2026-04-27 12:41:13 | Lux: 70.83 lx | Light: 7.08%
2026-04-27 12:41:14 | Lux: 70.83 lx | Light: 7.08%
2026-04-27 12:41:15 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:16 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:17 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:19 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:20 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:21 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:22 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:24 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:25 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:26 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:27 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:41:28 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:41:30 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:41:31 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:41:32 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:41:33 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:41:35 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:36 | Lux: 70.83 lx | Light: 7.08%
2026-04-27 12:41:37 | Lux: 70.83 lx | Light: 7.08%
2026-04-27 12:41:38 | Lux: 70.83 lx | Light: 7.08%
2026-04-27 12:41:39 | Lux: 70.83 lx | Light: 7.08%
2026-04-27 12:41:41 | Lux: 70.83 lx | Light: 7.08%
2026-04-27 12:41:42 | Lux: 70.83 lx | Light: 7.08%
2026-04-27 12:41:43 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:44 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:46 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:47 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:48 | Lux: 70.83 lx | Light: 7.08%
2026-04-27 12:41:49 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:50 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:52 | Lux: 75.83 lx | Light: 7.58%
2026-04-27 12:41:53 | Lux: 76.67 lx | Light: 7.67%
2026-04-27 12:41:54 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:41:55 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:41:57 | Lux: 74.17 lx | Light: 7.42%
2026-04-27 12:41:58 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:41:59 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:00 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:02 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:03 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:04 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:42:05 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:42:06 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:08 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:09 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:10 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:11 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:13 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:14 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:15 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:16 | Lux: 75.00 lx | Light: 7.50%
2026-04-27 12:42:17 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:42:19 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:20 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:42:21 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:42:22 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:42:24 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:42:25 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:26 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:27 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:28 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:30 | Lux: 71.67 lx | Light: 7.17%
2026-04-27 12:42:31 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:32 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:33 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:35 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:42:36 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:37 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:42:38 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:39 | Lux: 72.50 lx | Light: 7.25%
2026-04-27 12:42:41 | Lux: 73.33 lx | Light: 7.33%
2026-04-27 12:42:42 | Lux: 53.33 lx | Light: 5.33%
2026-04-27 12:42:43 | Lux: 25.00 lx | Light: 2.50%
2026-04-27 12:42:44 | Lux: 25.83 lx | Light: 2.58%
2026-04-27 12:42:46 | Lux: 27.50 lx | Light: 2.75%
2026-04-27 12:42:47 | Lux: 36.67 lx | Light: 3.67%
2026-04-27 12:42:48 | Lux: 24.17 lx | Light: 2.42%
2026-04-27 12:42:49 | Lux: 33.33 lx | Light: 3.33%
2026-04-27 12:42:50 | Lux: 35.83 lx | Light: 3.58%
2026-04-27 12:42:52 | Lux: 35.83 lx | Light: 3.58%
2026-04-27 12:42:53 | Lux: 39.17 lx | Light: 3.92%
2026-04-27 12:42:54 | Lux: 38.33 lx | Light: 3.83%
2026-04-27 12:42:55 | Lux: 30.00 lx | Light: 3.00%
2026-04-27 12:42:57 | Lux: 29.17 lx | Light: 2.92%
2026-04-27 12:42:58 | Lux: 34.17 lx | Light: 3.42%
2026-04-27 12:42:59 | Lux: 34.17 lx | Light: 3.42%
2026-04-27 12:43:00 | Lux: 34.17 lx | Light: 3.42%
2026-04-27 12:43:01 | Lux: 21.67 lx | Light: 2.17%
2026-04-27 12:43:03 | Lux: 23.33 lx | Light: 2.33%
2026-04-27 12:43:04 | Lux: 30.83 lx | Light: 3.08%
2026-04-27 12:43:05 | Lux: 30.83 lx | Light: 3.08%
2026-04-27 12:43:06 | Lux: 29.17 lx | Light: 2.92%
2026-04-27 12:43:08 | Lux: 30.00 lx | Light: 3.00%
2026-04-27 12:43:09 | Lux: 30.83 lx | Light: 3.08%
2026-04-27 12:43:10 | Lux: 30.00 lx | Light: 3.00%
2026-04-27 12:43:11 | Lux: 30.00 lx | Light: 3.00%
2026-04-27 12:43:13 | Lux: 29.17 lx | Light: 2.92%
2026-04-27 12:43:14 | Lux: 30.00 lx | Light: 3.00%
2026-04-27 12:43:15 | Lux: 33.33 lx | Light: 3.33%
2026-04-27 12:43:16 | Lux: 26.67 lx | Light: 2.67%
2026-04-27 12:43:17 | Lux: 25.00 lx | Light: 2.50%
2026-04-27 12:43:19 | Lux: 25.00 lx | Light: 2.50%
2026-04-27 12:43:20 | Lux: 25.83 lx | Light: 2.58%
2026-04-27 12:43:21 | Lux: 29.17 lx | Light: 2.92%
2026-04-27 12:43:22 | Lux: 28.33 lx | Light: 2.83%
2026-04-27 12:43:24 | Lux: 29.17 lx | Light: 2.92%
2026-04-27 12:43:25 | Lux: 28.33 lx | Light: 2.83%
2026-04-27 12:43:26 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:43:27 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:43:28 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:43:30 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:43:31 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:43:32 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:43:33 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:43:35 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:43:36 | Lux: 58.33 lx | Light: 5.83%
